TIME,DEPTH,TIME_QC,LATITUDE,LONGITUDE,POSITION_QC,DC_REFERENCE,TRAJECTORY,DEPH,TEMP,TEMP_QC,PSAL,PSAL_QC
2023-02-19 05:00:00,0,1.0,46.0833,-73.0167,1.0,b'2439823804                      ',b'XJBI',6.3,0.2,1.0,0.14,1.0
2023-02-19 06:00:00,0,1.0,46.2,-72.8333,1.0,b'2439823805                      ',b'XJBI',6.3,0.2,1.0,0.14,1.0
2023-02-19 07:00:00,0,1.0,46.2833,-72.6,1.0,b'2439823806                      ',b'XJBI',6.3,0.2,1.0,0.13,1.0
2023-02-19 08:00:00,0,1.0,46.4333,-72.35,1.0,b'2439823807                      ',b'XJBI',6.3,0.1,1.0,0.13,1.0
2023-02-19 09:00:00,0,1.0,46.5833,-72.0167,1.0,b'2439823808                      ',b'XJBI',6.3,0.2,1.0,0.14,1.0
2023-02-19 10:00:00,0,1.0,46.65,-71.6667,1.0,b'2439823809                      ',b'XJBI',6.3,0.1,1.0,0.13,1.0
2023-02-19 11:00:00,0,1.0,46.7333,-71.3333,1.0,b'2439823810                      ',b'XJBI',6.3,0.1,1.0,0.12,1.0
2023-02-19 12:00:00,0,1.0,46.8333,-71.15,1.0,b'2439823811                      ',b'XJBI',6.3,0.2,1.0,0.12,1.0
2023-02-19 13:00:00,0,1.0,47.0333,-70.7667,1.0,b'2439823812                      ',b'XJBI',6.3,0.1,1.0,0.12,1.0
2023-02-19 14:00:00,0,1.0,47.35,-70.4833,1.0,b'2439823813                      ',b'XJBI',6.3,-0.3,1.0,8.18,1.0
2023-02-19 15:00:00,0,1.0,47.6,-70.0667,1.0,b'2439823814                      ',b'XJBI',6.3,0.0,1.0,19.63,1.0
2023-02-19 16:00:00,0,1.0,47.8833,-69.75,1.0,b'2439823815                      ',b'XJBI',6.3,-0.5,1.0,20.39,1.0
2023-02-19 17:00:00,0,1.0,48.15,-69.5333,1.0,b'2439823816                      ',b'XJBI',6.3,1.1,1.0,29.32,1.0
2023-02-19 18:00:00,0,1.0,48.3667,-69.25,1.0,b'2439823817                      ',b'XJBI',6.3,0.4,1.0,29.48,1.0
2023-02-19 19:00:00,0,1.0,48.5167,-68.8,1.0,b'2439823818                      ',b'XJBI',6.3,0.0,1.0,27.38,1.0
2023-02-19 20:00:00,0,1.0,48.7,-68.3333,1.0,b'2439823819                      ',b'XJBI',6.3,-0.6,1.0,27.38,1.0
2023-02-19 21:00:00,0,1.0,48.8833,-67.8833,1.0,b'2439823820                      ',b'XJBI',6.3,-1.2,1.0,27.1,1.0
2023-02-19 22:00:00,0,1.0,49.05,-67.4,1.0,b'2439823821                      ',b'XJBI',6.3,-0.9,1.0,28.0,1.0
2023-02-19 23:00:00,0,1.0,49.1833,-66.9,1.0,b'2439823822                      ',b'XJBI',6.3,-1.2,1.0,30.25,1.0
2023-02-20 00:00:00,0,1.0,49.2833,-66.4,1.0,b'2439823823                      ',b'XJBI',6.3,-1.3,1.0,29.92,1.0
2023-02-20 01:00:00,0,1.0,49.3333,-65.8833,1.0,b'2439823824                      ',b'XJBI',6.3,-1.4,1.0,29.71,1.0
2023-02-20 02:00:00,0,1.0,49.3333,-65.3333,1.0,b'2439823825                      ',b'XJBI',6.3,-1.2,1.0,30.37,1.0
2023-02-20 03:00:00,0,1.0,49.3,-64.8167,1.0,b'2439823826                      ',b'XJBI',6.3,-1.4,1.0,30.31,1.0
2023-02-20 04:00:00,0,1.0,49.2667,-64.3167,1.0,b'2439823827                      ',b'XJBI',6.3,-1.4,1.0,29.34,1.0
2023-02-20 05:00:00,0,1.0,49.1667,-63.8667,1.0,b'2439823828                      ',b'XJBI',6.3,-1.4,1.0,29.84,1.0
2023-02-20 06:00:00,0,1.0,49.0167,-63.45,1.0,b'2439823829                      ',b'XJBI',6.3,-1.2,1.0,30.09,1.0
2023-02-20 07:00:00,0,1.0,48.85,-63.05,1.0,b'2439823830                      ',b'XJBI',6.3,-1.0,1.0,30.29,1.0
2023-02-20 08:00:00,0,1.0,48.6833,-62.6333,1.0,b'2439823831                      ',b'XJBI',6.3,-0.6,1.0,30.01,1.0
2023-02-20 09:00:00,0,1.0,48.5167,-62.2333,1.0,b'2439823832                      ',b'XJBI',6.3,-0.6,1.0,30.44,1.0
2023-02-20 10:00:00,0,1.0,48.3667,-61.85,1.0,b'2439823833                      ',b'XJBI',6.3,-0.4,1.0,31.0,1.0
2023-02-20 11:00:00,0,1.0,48.25,-61.5667,1.0,b'2439823834                      ',b'XJBI',6.3,-0.4,1.0,30.96,1.0
2023-02-20 12:00:00,0,1.0,48.1167,-61.2167,1.0,b'2439823835                      ',b'XJBI',6.3,-0.2,1.0,31.04,1.0
2023-02-20 13:00:00,0,1.0,47.95,-60.85,1.0,b'2439823836                      ',b'XJBI',6.3,-0.2,1.0,31.07,1.0
2023-02-20 14:00:00,0,1.0,47.8167,-60.4833,1.0,b'2439823837                      ',b'XJBI',6.3,0.2,1.0,31.1,1.0
2023-02-20 15:00:00,0,1.0,47.6833,-60.1,1.0,b'2439823838                      ',b'XJBI',6.3,0.2,1.0,31.14,1.0
2023-02-20 16:00:00,0,1.0,47.5833,-59.7,1.0,b'2439823839                      ',b'XJBI',6.3,0.5,1.0,31.07,1.0
2023-02-20 17:00:00,0,1.0,47.4833,-59.3,1.0,b'2439823840                      ',b'XJBI',6.3,0.1,1.0,30.44,1.0
2023-02-20 18:00:00,0,1.0,47.3833,-58.9167,1.0,b'2439823841                      ',b'XJBI',6.3,1.0,1.0,30.99,1.0
2023-02-20 19:00:00,0,1.0,47.35,-58.5,1.0,b'2439823842                      ',b'XJBI',6.3,1.0,1.0,31.1,1.0
2023-02-20 20:00:00,0,1.0,47.3333,-58.0667,1.0,b'2439823843                      ',b'XJBI',6.3,0.5,1.0,30.79,1.0
2023-02-20 21:00:00,0,1.0,47.3,-57.65,1.0,b'2439823844                      ',b'XJBI',6.3,1.5,1.0,31.21,1.0
2023-02-20 22:00:00,0,1.0,47.2833,-57.2333,1.0,b'2439823845                      ',b'XJBI',6.3,1.7,1.0,31.32,1.0
2023-02-20 23:00:00,0,1.0,47.25,-56.8333,1.0,b'2439823846                      ',b'XJBI',6.3,1.5,1.0,31.33,1.0
2023-02-21 00:00:00,0,1.0,47.23333,-56.41667,1.0,b'2439432381                      ',b'XJBI',6.3,1.3,1.0,31.33,1.0
2023-02-21 01:00:00,0,1.0,47.13333,-56.06667,1.0,b'2439432370                      ',b'XJBI',6.3,1.3,1.0,31.36,1.0
2023-02-21 02:00:00,0,1.0,47.2,-55.75,1.0,b'2439432388                      ',b'XJBI',6.3,1.4,1.0,31.27,1.0
2023-02-21 03:00:00,0,1.0,47.3,-55.5,1.0,b'2439432394                      ',b'XJBI',6.3,1.9,1.0,31.31,1.0
2023-02-21 04:00:00,0,1.0,47.46667,-55.28333,1.0,b'2439432377                      ',b'XJBI',6.3,1.7,1.0,31.03,2.0
2023-02-21 05:00:00,0,1.0,47.48333,-55.23333,1.0,b'2439432369                      ',b'XJBI',6.3,1.6,1.0,30.84,2.0
2023-02-21 06:00:00,0,1.0,47.36667,-55.45,1.0,b'2439432375                      ',b'XJBI',6.3,1.7,1.0,31.14,1.0
2023-02-21 07:00:00,0,1.0,47.21667,-55.65,1.0,b'2439432367                      ',b'XJBI',6.3,1.4,1.0,31.3,1.0
2023-02-21 08:00:00,0,1.0,47.15,-55.83333,1.0,b'2439432389                      ',b'XJBI',6.3,1.3,1.0,31.31,1.0
2023-02-21 09:00:00,0,1.0,47.28333,-55.55,1.0,b'2439432373                      ',b'XJBI',6.3,1.4,1.0,31.3,1.0
2023-02-21 10:00:00,0,1.0,47.4,-55.48333,1.0,b'2439432386                      ',b'XJBI',6.3,1.6,1.0,31.2,1.0
2023-02-21 11:00:00,0,1.0,47.21667,-55.73333,1.0,b'2439432372                      ',b'XJBI',6.3,1.6,1.0,31.23,1.0
2023-02-21 12:00:00,0,1.0,46.98333,-56.06667,1.0,b'2439432383                      ',b'XJBI',6.3,1.4,1.0,31.32,1.0
2023-02-21 13:00:00,0,1.0,46.78333,-55.83333,1.0,b'2439432385                      ',b'XJBI',6.3,1.1,1.0,31.28,1.0
2023-02-21 14:00:00,0,1.0,46.71667,-55.45,1.0,b'2439432380                      ',b'XJBI',6.3,1.1,1.0,31.26,1.0
2023-02-21 15:00:00,0,1.0,46.68333,-55.05,1.0,b'2439432368                      ',b'XJBI',6.3,1.0,1.0,31.4,1.0
2023-02-21 16:00:00,0,1.0,46.65,-54.65,1.0,b'2439432366                      ',b'XJBI',6.3,0.8,1.0,31.45,1.0
2023-02-21 17:00:00,0,1.0,46.6,-54.23333,1.0,b'2439432378                      ',b'XJBI',6.3,0.5,1.0,31.53,1.0
2023-02-21 18:00:00,0,1.0,46.55,-53.81667,1.0,b'2439432376                      ',b'XJBI',6.3,0.9,1.0,31.4,1.0
2023-02-21 19:00:00,0,1.0,46.51667,-53.4,1.0,b'2439432379                      ',b'XJBI',6.3,0.8,1.0,31.39,1.0
2023-02-21 20:00:00,0,1.0,46.63333,-53.03333,1.0,b'2439432384                      ',b'XJBI',6.3,0.3,1.0,31.46,1.0
2023-02-21 21:00:00,0,1.0,46.9,-52.85,1.0,b'2439432395                      ',b'XJBI',6.3,0.1,1.0,31.59,1.0
2023-02-21 22:00:00,0,1.0,47.18333,-52.73333,1.0,b'2439432387                      ',b'XJBI',6.3,0.0,1.0,31.59,1.0
2023-02-21 23:00:00,0,1.0,47.45,-52.6,1.0,b'2439432390                      ',b'XJBI',6.3,0.1,1.0,31.54,1.0
2023-02-22 00:00:00,0,1.0,47.56667,-52.7,1.0,b'2439432382                      ',b'XJBI',6.3,0.3,1.0,31.18,1.0
2023-02-22 01:00:00,0,1.0,47.56667,-52.7,1.0,b'2439432392                      ',b'XJBI',6.3,0.5,1.0,30.55,1.0
2023-02-22 02:00:00,0,1.0,47.56667,-52.7,1.0,b'2439432393                      ',b'XJBI',6.3,1.9,1.0,30.62,1.0
2023-02-22 03:00:00,0,1.0,47.56667,-52.7,1.0,b'2439432396                      ',b'XJBI',6.3,3.4,1.0,30.42,1.0
2023-02-22 04:00:00,0,1.0,47.56667,-52.7,1.0,b'2439432374                      ',b'XJBI',6.3,4.3,1.0,30.62,1.0
2023-02-22 05:00:00,0,1.0,47.56667,-52.7,1.0,b'2439432371                      ',b'XJBI',6.3,5.4,1.0,31.35,1.0
2023-02-22 06:00:00,0,1.0,47.56667,-52.7,1.0,b'2439432365                      ',b'XJBI',6.3,1.0,1.0,30.38,1.0
2023-02-22 07:00:00,0,1.0,47.56667,-52.7,1.0,b'2439432391                      ',b'XJBI',6.3,1.2,1.0,30.31,1.0
2023-02-22 08:00:00,0,1.0,47.56667,-52.7,1.0,b'2439833300                      ',b'XJBI',6.3,1.2,1.0,30.35,1.0
2023-02-22 09:00:00,0,1.0,47.56667,-52.7,1.0,b'2439833295                      ',b'XJBI',6.3,1.0,1.0,30.46,1.0
2023-02-22 10:00:00,0,1.0,47.56667,-52.7,1.0,b'2439833277                      ',b'XJBI',6.3,1.1,1.0,30.48,1.0
2023-02-22 11:00:00,0,1.0,47.56667,-52.7,1.0,b'2439833284                      ',b'XJBI',6.3,1.0,1.0,30.59,1.0
2023-02-22 12:00:00,0,1.0,47.56667,-52.7,1.0,b'2439833280                      ',b'XJBI',6.3,1.1,1.0,30.61,1.0
2023-02-22 13:00:00,0,1.0,47.56667,-52.7,1.0,b'2439833301                      ',b'XJBI',6.3,1.1,1.0,30.58,1.0
2023-02-22 14:00:00,0,1.0,47.56667,-52.7,1.0,b'2439833276                      ',b'XJBI',6.3,1.0,1.0,30.65,1.0
2023-02-22 15:00:00,0,1.0,47.56667,-52.7,1.0,b'2439833292                      ',b'XJBI',6.3,1.0,1.0,30.65,1.0
2023-02-22 16:00:00,0,1.0,47.56667,-52.7,1.0,b'2439833282                      ',b'XJBI',6.3,0.9,1.0,30.67,1.0
2023-02-22 17:00:00,0,1.0,47.48333,-52.6,1.0,b'2439833305                      ',b'XJBI',6.3,0.4,1.0,31.28,1.0
2023-02-22 18:00:00,0,1.0,47.16667,-52.71667,1.0,b'2439833302                      ',b'XJBI',6.3,-0.1,1.0,31.67,1.0
2023-02-22 19:00:00,0,1.0,46.83333,-52.86667,1.0,b'2439833279                      ',b'XJBI',6.3,-0.1,1.0,31.66,1.0
2023-02-22 20:00:00,0,1.0,46.56667,-53.13333,1.0,b'2439833290                      ',b'XJBI',6.3,0.0,1.0,31.61,1.0
2023-02-22 21:00:00,0,1.0,46.53333,-53.58333,1.0,b'2439833278                      ',b'XJBI',6.3,0.3,1.0,31.42,1.0
2023-02-22 22:00:00,0,1.0,46.56667,-54.05,1.0,b'2439833288                      ',b'XJBI',6.3,0.8,1.0,31.4,1.0
2023-02-22 23:00:00,0,1.0,46.6,-54.48333,1.0,b'2439833289                      ',b'XJBI',6.3,0.6,1.0,31.52,1.0
2023-02-23 00:00:00,0,1.0,46.63333,-54.93333,1.0,b'2439833281                      ',b'XJBI',6.3,0.7,1.0,31.47,1.0
2023-02-23 01:00:00,0,1.0,46.68333,-55.38333,1.0,b'2439833297                      ',b'XJBI',6.3,0.9,1.0,31.38,1.0
2023-02-23 02:00:00,0,1.0,46.76667,-55.81667,1.0,b'2439833287                      ',b'XJBI',6.3,1.1,1.0,31.38,1.0
2023-02-23 03:00:00,0,1.0,46.98333,-56.06667,1.0,b'2439833303                      ',b'XJBI',6.3,1.1,1.0,31.25,1.0
2023-02-23 04:00:00,0,1.0,47.21667,-56.33333,1.0,b'2439833298                      ',b'XJBI',6.3,1.2,1.0,31.34,1.0
2023-02-23 05:00:00,0,1.0,47.26667,-56.76667,1.0,b'2439833285                      ',b'XJBI',6.3,1.3,1.0,31.28,1.0
2023-02-23 06:00:00,0,1.0,47.31667,-57.21667,1.0,b'2439833294                      ',b'XJBI',6.3,1.5,1.0,31.32,1.0
2023-02-23 07:00:00,0,1.0,47.35,-57.65,1.0,b'2439833275                      ',b'XJBI',6.3,1.6,1.0,31.22,1.0
2023-02-23 08:00:00,0,1.0,47.4,-58.08333,1.0,b'2439833283                      ',b'XJBI',6.3,1.5,1.0,31.24,1.0
2023-02-23 09:00:00,0,1.0,47.45,-58.53333,1.0,b'2439833293                      ',b'XJBI',6.3,0.9,1.0,31.0,1.0
2023-02-23 10:00:00,0,1.0,47.48333,-58.96667,1.0,b'2439833299                      ',b'XJBI',6.3,1.5,1.0,31.21,1.0
2023-02-23 11:00:00,0,1.0,47.53333,-59.38333,1.0,b'2439833286                      ',b'XJBI',6.3,1.2,1.0,31.1,1.0
2023-02-23 12:00:00,0,1.0,47.66667,-59.76667,1.0,b'2439833296                      ',b'XJBI',6.3,0.1,1.0,30.61,1.0
2023-02-23 13:00:00,0,1.0,47.81667,-60.13333,1.0,b'2439833304                      ',b'XJBI',6.3,0.2,1.0,31.13,1.0
2023-02-23 14:00:00,0,1.0,47.96667,-60.51667,1.0,b'2439833291                      ',b'XJBI',6.3,0.1,1.0,31.13,1.0
2023-02-23 15:00:00,0,1.0,48.1167,-60.9,1.0,b'2442248744                      ',b'XJBI',6.3,-0.1,1.0,31.16,1.0
2023-02-23 16:00:00,0,1.0,48.2667,-61.2833,1.0,b'2442248745                      ',b'XJBI',6.3,-0.3,1.0,31.04,1.0
2023-02-23 17:00:00,0,1.0,48.4333,-61.7,1.0,b'2442248746                      ',b'XJBI',6.3,-0.3,1.0,31.17,1.0
2023-02-23 18:00:00,0,1.0,48.6,-62.1333,1.0,b'2442248747                      ',b'XJBI',6.3,-0.7,1.0,31.08,1.0
2023-02-23 19:00:00,0,1.0,48.7833,-62.55,1.0,b'2442248748                      ',b'XJBI',6.3,-0.8,1.0,30.9,1.0
2023-02-23 20:00:00,0,1.0,48.95,-62.9667,1.0,b'2442248749                      ',b'XJBI',6.3,-1.0,1.0,30.71,1.0
2023-02-23 21:00:00,0,1.0,49.1167,-63.4,1.0,b'2442248750                      ',b'XJBI',6.3,-1.2,1.0,30.63,1.0
2023-02-23 22:00:00,0,1.0,49.2833,-63.8333,1.0,b'2442248751                      ',b'XJBI',6.3,-1.3,1.0,30.51,1.0
2023-02-23 23:00:00,0,1.0,49.3667,-64.3167,1.0,b'2442248752                      ',b'XJBI',6.3,-1.6,1.0,30.1,1.0
2023-02-24 00:00:00,0,1.0,49.4167,-64.8,1.0,b'2442248753                      ',b'XJBI',6.3,-1.6,1.0,30.04,1.0
2023-02-24 01:00:00,0,1.0,49.45,-65.3,1.0,b'2442248754                      ',b'XJBI',6.3,-1.6,1.0,30.49,1.0
2023-02-24 02:00:00,0,1.0,49.4333,-65.8,1.0,b'2442248755                      ',b'XJBI',6.3,-1.6,1.0,30.46,1.0
2023-02-24 03:00:00,0,1.0,49.3667,-66.3,1.0,b'2442248756                      ',b'XJBI',6.3,-1.6,1.0,29.98,1.0
2023-02-24 04:00:00,0,1.0,49.2833,-66.7833,1.0,b'2442248757                      ',b'XJBI',6.3,-1.1,1.0,30.18,1.0
2023-02-24 05:00:00,0,1.0,49.2,-67.3,1.0,b'2442248758                      ',b'XJBI',6.3,-1.5,1.0,30.89,1.0
2023-02-24 06:00:00,0,1.0,49.05,-67.7833,1.0,b'2442248759                      ',b'XJBI',6.3,-1.4,1.0,27.57,1.0
2023-02-24 07:00:00,0,1.0,48.85,-68.2333,1.0,b'2442248760                      ',b'XJBI',6.3,-1.3,1.0,27.32,1.0
2023-02-24 08:00:00,0,1.0,48.6667,-68.6833,1.0,b'2442248761                      ',b'XJBI',6.3,-0.9,1.0,27.72,1.0
2023-02-24 09:00:00,0,1.0,48.45,-69.15,1.0,b'2442248762                      ',b'XJBI',6.3,-0.1,1.0,28.51,1.0
2023-02-24 10:00:00,0,1.0,48.25,-69.4667,1.0,b'2442248763                      ',b'XJBI',6.3,-0.6,1.0,28.71,1.0
2023-02-24 11:00:00,0,1.0,47.9167,-69.7667,1.0,b'2442248764                      ',b'XJBI',6.3,0.7,1.0,28.95,1.0
2023-02-24 12:00:00,0,1.0,47.6167,-70.0667,1.0,b'2442248765                      ',b'XJBI',6.3,-0.5,1.0,23.56,1.0
2023-02-24 13:00:00,0,1.0,47.4,-70.4667,1.0,b'2442248766                      ',b'XJBI',6.3,-0.4,1.0,19.84,1.0
2023-02-24 14:00:00,0,1.0,47.1,-70.7167,1.0,b'2442248767                      ',b'XJBI',6.3,-0.4,1.0,11.07,1.0
2023-02-24 15:00:00,0,1.0,46.85,-71.0167,1.0,b'2442248768                      ',b'XJBI',6.3,0.0,1.0,2.32,1.0
2023-02-24 16:00:00,0,1.0,46.7333,-71.3167,1.0,b'2442248769                      ',b'XJBI',6.3,0.0,1.0,0.61,1.0
2023-02-24 17:00:00,0,1.0,46.65,-71.65,1.0,b'2442248770                      ',b'XJBI',6.3,0.0,1.0,0.32,1.0
2023-02-24 18:00:00,0,1.0,46.6167,-71.95,1.0,b'2442248771                      ',b'XJBI',6.3,0.0,1.0,0.21,1.0
2023-02-24 19:00:00,0,1.0,46.5,-72.2333,1.0,b'2442248772                      ',b'XJBI',6.3,0.1,1.0,0.2,1.0
2023-02-24 20:00:00,0,1.0,46.3667,-72.4833,1.0,b'2442248773                      ',b'XJBI',6.3,0.1,1.0,0.2,1.0
2023-02-24 21:00:00,0,1.0,46.2667,-72.6333,1.0,b'2442248774                      ',b'XJBI',6.3,0.1,1.0,0.17,1.0
2023-02-24 22:00:00,0,1.0,46.2,-72.85,1.0,b'2442248775                      ',b'XJBI',6.3,0.1,1.0,0.15,1.0
2023-02-24 23:00:00,0,1.0,46.1,-72.9833,1.0,b'2442248776                      ',b'XJBI',6.3,0.1,1.0,0.15,1.0
2023-02-25 00:00:00,0,1.0,46.0167,-73.1667,1.0,b'2442248777                      ',b'XJBI',6.3,0.1,1.0,0.15,1.0
2023-02-25 01:00:00,0,1.0,45.85,-73.2833,1.0,b'2442248778                      ',b'XJBI',6.3,0.1,1.0,0.15,1.0
2023-02-25 02:00:00,0,1.0,45.7167,-73.4333,1.0,b'2442248779                      ',b'XJBI',6.3,0.0,1.0,0.14,1.0
2023-02-25 03:00:00,0,1.0,45.5667,-73.5,1.0,b'2442248780                      ',b'XJBI',6.3,0.0,1.0,0.14,1.0
2023-02-25 04:00:00,0,1.0,45.5,-73.55,1.0,b'2442248781                      ',b'XJBI',6.3,0.3,1.0,0.14,1.0
2023-02-25 05:00:00,0,1.0,45.5,-73.55,1.0,b'2442248782                      ',b'XJBI',6.3,0.5,1.0,0.14,1.0
2023-02-25 06:00:00,0,1.0,45.5,-73.55,1.0,b'2442248783                      ',b'XJBI',6.3,0.6,1.0,0.13,1.0
2023-02-25 07:00:00,0,1.0,45.5,-73.55,1.0,b'2442248784                      ',b'XJBI',6.3,0.5,1.0,0.12,1.0
2023-02-25 08:00:00,0,1.0,45.5,-73.55,1.0,b'2442248785                      ',b'XJBI',6.3,0.5,1.0,0.12,1.0
2023-02-25 09:00:00,0,1.0,45.5,-73.55,1.0,b'2442248786                      ',b'XJBI',6.3,0.5,1.0,0.12,1.0
2023-02-25 10:00:00,0,1.0,45.5,-73.55,1.0,b'2442248787                      ',b'XJBI',6.3,0.5,1.0,0.12,1.0
2023-02-25 11:00:00,0,1.0,45.5,-73.55,1.0,b'2442248788                      ',b'XJBI',6.3,0.5,1.0,0.12,1.0
2023-02-25 12:00:00,0,1.0,45.5,-73.55,1.0,b'2442248789                      ',b'XJBI',6.3,0.4,1.0,0.12,1.0
2023-02-25 13:00:00,0,1.0,45.5,-73.55,1.0,b'2442248790                      ',b'XJBI',6.3,0.4,1.0,0.12,1.0
2023-02-25 14:00:00,0,1.0,45.5,-73.55,1.0,b'2442248791                      ',b'XJBI',6.3,0.4,1.0,0.12,1.0
2023-02-25 15:00:00,0,1.0,45.5,-73.55,1.0,b'2442248792                      ',b'XJBI',6.3,0.4,1.0,0.12,1.0
2023-02-25 16:00:00,0,1.0,45.5,-73.55,1.0,b'2442248793                      ',b'XJBI',6.3,0.4,1.0,0.11,1.0
2023-02-25 17:00:00,0,1.0,45.5,-73.55,1.0,b'2442248794                      ',b'XJBI',6.3,0.4,1.0,0.11,1.0
2023-02-25 18:00:00,0,1.0,45.5,-73.55,1.0,b'2442248795                      ',b'XJBI',6.3,0.4,1.0,0.12,1.0
2023-02-25 19:00:00,0,1.0,45.5,-73.55,1.0,b'2442248796                      ',b'XJBI',6.3,0.4,1.0,0.12,1.0
2023-02-25 20:00:00,0,1.0,45.5,-73.55,1.0,b'2442248797                      ',b'XJBI',6.3,0.6,1.0,0.12,1.0
2023-02-25 21:00:00,0,1.0,45.5,-73.55,1.0,b'2442248798                      ',b'XJBI',6.3,0.6,1.0,0.12,1.0
2023-02-25 22:00:00,0,1.0,45.5,-73.55,1.0,b'2442248799                      ',b'XJBI',6.3,0.7,1.0,0.12,1.0
2023-02-25 23:00:00,0,1.0,45.5,-73.55,1.0,b'2442248800                      ',b'XJBI',6.3,0.6,1.0,0.12,1.0
2023-02-26 00:00:00,0,1.0,45.5,-73.55,1.0,b'2442248801                      ',b'XJBI',6.3,0.6,1.0,0.13,1.0
2023-02-26 01:00:00,0,1.0,45.5,-73.55,1.0,b'2442248802                      ',b'XJBI',6.3,0.6,1.0,0.13,1.0
2023-02-26 02:00:00,0,1.0,45.5,-73.55,1.0,b'2442248803                      ',b'XJBI',6.3,0.6,1.0,0.13,1.0
2023-02-26 03:00:00,0,1.0,45.5,-73.55,1.0,b'2442248804                      ',b'XJBI',6.3,0.6,1.0,0.13,1.0
2023-02-26 04:00:00,0,1.0,45.5,-73.55,1.0,b'2442248805                      ',b'XJBI',6.3,0.6,1.0,0.14,1.0
2023-02-26 05:00:00,0,1.0,45.5,-73.55,1.0,b'2442248806                      ',b'XJBI',6.3,0.5,1.0,0.14,1.0
2023-02-26 06:00:00,0,1.0,45.5,-73.55,1.0,b'2442248807                      ',b'XJBI',6.3,0.5,1.0,0.13,1.0
2023-02-26 07:00:00,0,1.0,45.5,-73.55,1.0,b'2442248808                      ',b'XJBI',6.3,0.5,1.0,0.13,1.0
2023-02-26 08:00:00,0,1.0,45.5,-73.55,1.0,b'2442248809                      ',b'XJBI',6.3,0.5,1.0,0.13,1.0
2023-02-26 09:00:00,0,1.0,45.5,-73.55,1.0,b'2442248810                      ',b'XJBI',6.3,0.4,1.0,0.16,1.0
2023-02-26 10:00:00,0,1.0,45.5,-73.55,1.0,b'2442248811                      ',b'XJBI',6.3,0.5,1.0,0.17,1.0
2023-02-26 11:00:00,0,1.0,45.65,-73.4833,1.0,b'2442248812                      ',b'XJBI',6.3,0.4,1.0,0.15,1.0
2023-02-26 12:00:00,0,1.0,45.8333,-73.2833,1.0,b'2442248813                      ',b'XJBI',6.3,0.2,1.0,0.15,1.0
2023-02-26 13:00:00,0,1.0,46.05,-73.15,1.0,b'2442248814                      ',b'XJBI',6.3,0.1,1.0,0.16,1.0
2023-02-26 14:00:00,0,1.0,46.1667,-72.9333,1.0,b'2442248815                      ',b'XJBI',6.3,0.1,1.0,0.15,1.0
2023-02-26 15:00:00,0,1.0,46.2667,-72.7,1.0,b'2442248816                      ',b'XJBI',6.3,0.1,1.0,0.14,1.0
2023-02-26 16:00:00,0,1.0,46.35,-72.5167,1.0,b'2442248817                      ',b'XJBI',6.3,0.1,1.0,0.14,1.0
2023-02-26 17:00:00,0,1.0,46.5167,-72.2167,1.0,b'2442248818                      ',b'XJBI',6.3,0.2,1.0,0.15,1.0
2023-02-26 18:00:00,0,1.0,46.6667,-71.8833,1.0,b'2442248819                      ',b'XJBI',6.3,0.1,1.0,0.13,1.0
2023-02-26 19:00:00,0,1.0,46.7,-71.4833,1.0,b'2442248820                      ',b'XJBI',6.3,0.1,1.0,0.14,1.0
2023-02-26 20:00:00,0,1.0,46.8333,-71.1167,1.0,b'2442248821                      ',b'XJBI',6.3,0.1,1.0,0.13,1.0
2023-02-26 21:00:00,0,1.0,47.05,-70.75,1.0,b'2442248822                      ',b'XJBI',6.3,0.1,1.0,0.12,1.0
2023-02-26 22:00:00,0,1.0,47.3333,-70.5,1.0,b'2442248823                      ',b'XJBI',6.3,-0.1,1.0,3.13,1.0
2023-02-26 23:00:00,0,1.0,47.5333,-70.15,1.0,b'2442248824                      ',b'XJBI',6.3,-0.1,1.0,15.98,1.0
2023-02-27 00:00:00,0,1.0,47.8,-69.85,1.0,b'2442248825                      ',b'XJBI',6.3,-0.3,1.0,19.89,1.0
2023-02-27 01:00:00,0,1.0,48.0833,-69.6,1.0,b'2442248826                      ',b'XJBI',6.3,0.0,1.0,25.42,1.0
2023-02-27 02:00:00,0,1.0,48.3167,-69.35,1.0,b'2442248827                      ',b'XJBI',6.3,-0.2,1.0,29.03,1.0
2023-02-27 03:00:00,0,1.0,48.4833,-68.8833,1.0,b'2442248828                      ',b'XJBI',6.3,-0.2,1.0,28.43,1.0
2023-02-27 04:00:00,0,1.0,48.65,-68.4167,1.0,b'2442248829                      ',b'XJBI',6.3,-0.4,1.0,28.5,1.0
2023-02-27 05:00:00,0,1.0,48.8333,-67.9667,1.0,b'2442248830                      ',b'XJBI',6.3,-1.2,1.0,27.32,1.0
2023-02-27 06:00:00,0,1.0,49.0,-67.5333,1.0,b'2442248831                      ',b'XJBI',6.3,-1.3,1.0,27.34,1.0
2023-02-27 07:00:00,0,1.0,49.1167,-67.0333,1.0,b'2442248832                      ',b'XJBI',6.3,-0.8,1.0,28.88,1.0
2023-02-27 09:00:00,0,1.0,49.3167,-65.9833,1.0,b'2442248833                      ',b'XJBI',6.3,-1.2,1.0,28.64,1.0
2023-02-27 10:00:00,0,1.0,49.3333,-65.4667,1.0,b'2442248834                      ',b'XJBI',6.3,-1.3,1.0,28.59,1.0
