TIME,DEPTH,TIME_QC,LATITUDE,LONGITUDE,POSITION_QC,DC_REFERENCE,TRAJECTORY,DEPH,PSAL,PSAL_QC,CNDC,CNDC_QC,SSJT,SSJT_QC
2023-02-22 04:23:02,0,1.0,9.76197,-47.9571,1.0,b'2440594281                      ',b'WTEC',5.2,36.2651,1.0,5.65928,1.0,26.6841,1.0
2023-02-22 04:26:02,0,1.0,9.75498,-47.95057,1.0,b'2440594282                      ',b'WTEC',5.2,36.261,1.0,5.65859,1.0,26.6831,1.0
2023-02-22 04:29:02,0,1.0,9.74801,-47.94419,1.0,b'2440594283                      ',b'WTEC',5.2,36.2563,1.0,5.65799,1.0,26.6835,1.0
2023-02-22 04:32:02,0,1.0,9.74107,-47.93777,1.0,b'2440594284                      ',b'WTEC',5.2,36.2511,1.0,5.65668,1.0,26.678,1.0
2023-02-22 04:35:02,0,1.0,9.73429,-47.93136,1.0,b'2440594285                      ',b'WTEC',5.2,36.244,1.0,5.65522,1.0,26.6737,1.0
2023-02-22 04:38:02,0,1.0,9.72742,-47.92476,1.0,b'2440594286                      ',b'WTEC',5.2,36.2398,1.0,5.65278,1.0,26.6565,1.0
2023-02-22 04:41:02,0,1.0,9.72045,-47.9182,1.0,b'2440594287                      ',b'WTEC',5.2,36.2488,1.0,5.65596,1.0,26.6744,1.0
2023-02-22 04:44:02,0,1.0,9.71351,-47.91167,1.0,b'2440594288                      ',b'WTEC',5.2,36.2589,1.0,5.66016,1.0,26.7001,1.0
2023-02-22 04:47:02,0,1.0,9.70691,-47.90523,1.0,b'2440594289                      ',b'WTEC',5.2,36.2686,1.0,5.66312,1.0,26.7151,1.0
2023-02-22 04:50:02,0,1.0,9.70009,-47.89854,1.0,b'2440594290                      ',b'WTEC',5.2,36.275,1.0,5.66557,1.0,26.7295,1.0
2023-02-22 04:53:02,0,1.0,9.69331,-47.89187,1.0,b'2440594291                      ',b'WTEC',5.2,36.2777,1.0,5.66719,1.0,26.741,1.0
2023-02-22 04:56:02,0,1.0,9.68647,-47.88538,1.0,b'2440594292                      ',b'WTEC',5.2,36.2787,1.0,5.66714,1.0,26.7391,1.0
2023-02-22 04:59:02,0,1.0,9.67974,-47.87887,1.0,b'2440594293                      ',b'WTEC',5.2,36.2766,1.0,5.66576,1.0,26.7291,1.0
2023-02-22 05:02:02,0,1.0,9.67287,-47.87228,1.0,b'2440594294                      ',b'WTEC',5.2,36.2758,1.0,5.66551,1.0,26.7279,1.0
2023-02-22 05:05:02,0,1.0,9.66609,-47.86583,1.0,b'2440594295                      ',b'WTEC',5.2,36.2748,1.0,5.66477,1.0,26.7224,1.0
2023-02-22 05:08:02,0,1.0,9.65935,-47.85942,1.0,b'2440594296                      ',b'WTEC',5.2,36.2726,1.0,5.66384,1.0,26.7166,1.0
2023-02-22 05:11:02,0,1.0,9.65259,-47.85294,1.0,b'2440594297                      ',b'WTEC',5.2,36.2693,1.0,5.66315,1.0,26.7144,1.0
2023-02-22 05:14:02,0,1.0,9.64571,-47.84666,1.0,b'2440594298                      ',b'WTEC',5.2,36.2701,1.0,5.66409,1.0,26.7221,1.0
2023-02-22 05:17:02,0,1.0,9.63888,-47.84035,1.0,b'2440594299                      ',b'WTEC',5.2,36.2656,1.0,5.66257,1.0,26.7138,1.0
2023-02-22 05:20:02,0,1.0,9.63197,-47.83405,1.0,b'2440594300                      ',b'WTEC',5.2,36.2603,1.0,5.66005,1.0,26.6973,1.0
2023-02-22 05:23:02,0,1.0,9.62503,-47.82771,1.0,b'2440594301                      ',b'WTEC',5.2,36.2524,1.0,5.65689,1.0,26.6784,1.0
2023-02-22 05:26:02,0,1.0,9.61816,-47.82127,1.0,b'2440594302                      ',b'WTEC',5.2,36.2458,1.0,5.65409,1.0,26.6609,1.0
2023-02-22 05:29:02,0,1.0,9.61137,-47.81494,1.0,b'2440594303                      ',b'WTEC',5.2,36.253,1.0,5.65686,1.0,26.6773,1.0
2023-02-22 05:32:02,0,1.0,9.60449,-47.80866,1.0,b'2440594304                      ',b'WTEC',5.2,36.2606,1.0,5.65879,1.0,26.6853,1.0
2023-02-22 05:35:02,0,1.0,9.59765,-47.80241,1.0,b'2440594305                      ',b'WTEC',5.2,36.2577,1.0,5.65887,1.0,26.6898,1.0
2023-02-22 05:38:02,0,1.0,9.59092,-47.79618,1.0,b'2440594306                      ',b'WTEC',5.2,36.2565,1.0,5.65854,1.0,26.6883,1.0
2023-02-22 05:41:02,0,1.0,9.58408,-47.78988,1.0,b'2440594307                      ',b'WTEC',5.2,36.2559,1.0,5.65906,1.0,26.6938,1.0
2023-02-22 05:44:02,0,1.0,9.57729,-47.78354,1.0,b'2440594308                      ',b'WTEC',5.2,36.2554,1.0,5.65999,1.0,26.7031,1.0
2023-02-22 05:47:02,0,1.0,9.5705,-47.77735,1.0,b'2440594309                      ',b'WTEC',5.2,36.2549,1.0,5.66041,1.0,26.7076,1.0
2023-02-22 05:50:02,0,1.0,9.56373,-47.77113,1.0,b'2440594310                      ',b'WTEC',5.2,36.2518,1.0,5.66068,1.0,26.714,1.0
2023-02-22 05:53:02,0,1.0,9.55697,-47.76477,1.0,b'2440594311                      ',b'WTEC',5.2,36.2432,1.0,5.6581,1.0,26.7011,1.0
2023-02-22 05:56:02,0,1.0,9.55021,-47.75852,1.0,b'2440594312                      ',b'WTEC',5.2,36.2371,1.0,5.65761,1.0,26.7045,1.0
2023-02-22 05:59:02,0,1.0,9.54348,-47.75223,1.0,b'2440594313                      ',b'WTEC',5.2,36.2353,1.0,5.65848,1.0,26.7148,1.0
2023-02-22 06:02:02,0,1.0,9.53677,-47.74599,1.0,b'2440594314                      ',b'WTEC',5.2,36.2308,1.0,5.65906,1.0,26.7258,1.0
2023-02-22 06:05:02,0,1.0,9.53004,-47.73963,1.0,b'2440594315                      ',b'WTEC',5.2,36.2185,1.0,5.66057,1.0,26.7555,1.0
2023-02-22 06:08:02,0,1.0,9.52334,-47.73331,1.0,b'2440594316                      ',b'WTEC',5.2,36.2125,1.0,5.65999,1.0,26.7578,1.0
2023-02-22 06:11:02,0,1.0,9.51662,-47.72706,1.0,b'2440594317                      ',b'WTEC',5.2,36.2062,1.0,5.66074,1.0,26.7728,1.0
2023-02-22 06:14:02,0,1.0,9.50991,-47.72073,1.0,b'2440594318                      ',b'WTEC',5.2,36.1777,1.0,5.65434,1.0,26.7501,1.0
2023-02-22 06:17:02,0,1.0,9.50322,-47.71443,1.0,b'2440594319                      ',b'WTEC',5.2,36.1608,1.0,5.64826,1.0,26.7156,1.0
2023-02-22 06:20:03,0,1.0,9.49642,-47.70802,1.0,b'2440594320                      ',b'WTEC',5.2,36.1566,1.0,5.65157,1.0,26.7515,1.0
2023-02-22 06:23:03,0,1.0,9.48968,-47.70164,1.0,b'2440594321                      ',b'WTEC',5.2,36.1382,1.0,5.64872,1.0,26.7488,1.0
2023-02-22 06:26:03,0,1.0,9.4829,-47.69525,1.0,b'2440594322                      ',b'WTEC',5.2,36.1284,1.0,5.6476,1.0,26.751,1.0
2023-02-22 06:29:03,0,1.0,9.47619,-47.68903,1.0,b'2440594323                      ',b'WTEC',5.2,36.1213,1.0,5.64768,1.0,26.7608,1.0
2023-02-22 06:32:03,0,1.0,9.46936,-47.68263,1.0,b'2440594324                      ',b'WTEC',5.2,36.1051,1.0,5.64401,1.0,26.7477,1.0
2023-02-22 06:35:03,0,1.0,9.46252,-47.67621,1.0,b'2440594325                      ',b'WTEC',5.2,36.0917,1.0,5.64064,1.0,26.7337,1.0
2023-02-22 06:38:03,0,1.0,9.45572,-47.66984,1.0,b'2440594326                      ',b'WTEC',5.2,36.0811,1.0,5.63767,1.0,26.7198,1.0
2023-02-22 06:41:03,0,1.0,9.44894,-47.66347,1.0,b'2440594327                      ',b'WTEC',5.2,36.0935,1.0,5.64254,1.0,26.7488,1.0
2023-02-22 06:44:03,0,1.0,9.44217,-47.65718,1.0,b'2440594328                      ',b'WTEC',5.2,36.0749,1.0,5.63808,1.0,26.7315,1.0
2023-02-22 06:47:03,0,1.0,9.43548,-47.65085,1.0,b'2440594329                      ',b'WTEC',5.2,36.0728,1.0,5.63961,1.0,26.7484,1.0
2023-02-22 06:50:03,0,1.0,9.42879,-47.64464,1.0,b'2440594330                      ',b'WTEC',5.2,36.0662,1.0,5.63912,1.0,26.7523,1.0
2023-02-22 06:53:03,0,1.0,9.42217,-47.6384,1.0,b'2440594331                      ',b'WTEC',5.2,36.0614,1.0,5.63898,1.0,26.7572,1.0
2023-02-22 06:56:03,0,1.0,9.41552,-47.6321,1.0,b'2440594332                      ',b'WTEC',5.2,36.0604,1.0,5.6416,1.0,26.7828,1.0
2023-02-22 06:59:03,0,1.0,9.40902,-47.62593,1.0,b'2440594333                      ',b'WTEC',5.2,36.0425,1.0,5.64128,1.0,26.8026,1.0
2023-02-22 07:02:03,0,1.0,9.40231,-47.61959,1.0,b'2440594334                      ',b'WTEC',5.2,36.0278,1.0,5.63731,1.0,26.7849,1.0
2023-02-22 07:05:03,0,1.0,9.3957,-47.6134,1.0,b'2440594335                      ',b'WTEC',5.2,36.0262,1.0,5.63647,1.0,26.7791,1.0
2023-02-22 07:08:03,0,1.0,9.38916,-47.60714,1.0,b'2440594336                      ',b'WTEC',5.2,36.0279,1.0,5.63701,1.0,26.782,1.0
2023-02-22 07:11:03,0,1.0,9.38262,-47.60103,1.0,b'2440594337                      ',b'WTEC',5.2,36.0388,1.0,5.64182,1.0,26.8124,1.0
2023-02-22 07:14:03,0,1.0,9.37614,-47.59482,1.0,b'2440594338                      ',b'WTEC',5.2,36.0266,1.0,5.6401,1.0,26.8122,1.0
2023-02-22 07:17:03,0,1.0,9.36981,-47.58851,1.0,b'2440594339                      ',b'WTEC',5.2,36.0212,1.0,5.63868,1.0,26.806,1.0
2023-02-22 07:20:03,0,1.0,9.36326,-47.58219,1.0,b'2440594340                      ',b'WTEC',5.2,36.023,1.0,5.63994,1.0,26.8154,1.0
2023-02-22 07:23:03,0,1.0,9.35667,-47.57606,1.0,b'2440594341                      ',b'WTEC',5.2,36.0245,1.0,5.64073,1.0,26.8207,1.0
2023-02-22 07:26:03,0,1.0,9.34994,-47.56992,1.0,b'2440594342                      ',b'WTEC',5.2,36.0239,1.0,5.64059,1.0,26.8202,1.0
2023-02-22 07:29:03,0,1.0,9.34331,-47.56389,1.0,b'2440594343                      ',b'WTEC',5.2,36.0226,1.0,5.64013,1.0,26.8176,1.0
2023-02-22 07:32:03,0,1.0,9.33664,-47.55779,1.0,b'2440594344                      ',b'WTEC',5.2,36.0209,1.0,5.63972,1.0,26.816,1.0
2023-02-22 07:35:03,0,1.0,9.32995,-47.55188,1.0,b'2440594345                      ',b'WTEC',5.2,36.0189,1.0,5.63966,1.0,26.8181,1.0
2023-02-22 07:38:03,0,1.0,9.32329,-47.54565,1.0,b'2440594346                      ',b'WTEC',5.2,36.0176,1.0,5.63972,1.0,26.8202,1.0
2023-02-22 07:41:03,0,1.0,9.31662,-47.53949,1.0,b'2440594347                      ',b'WTEC',5.2,36.0172,1.0,5.64029,1.0,26.826,1.0
2023-02-22 07:44:03,0,1.0,9.30993,-47.53324,1.0,b'2440594348                      ',b'WTEC',5.2,36.0163,1.0,5.64097,1.0,26.8336,1.0
2023-02-22 07:47:03,0,1.0,9.30327,-47.52706,1.0,b'2440594349                      ',b'WTEC',5.2,36.0152,1.0,5.6416,1.0,26.8407,1.0
2023-02-22 07:50:03,0,1.0,9.29658,-47.52096,1.0,b'2440594350                      ',b'WTEC',5.2,36.0157,1.0,5.64177,1.0,26.8416,1.0
2023-02-22 07:53:03,0,1.0,9.28996,-47.51488,1.0,b'2440594351                      ',b'WTEC',5.2,36.0159,1.0,5.64144,1.0,26.8383,1.0
2023-02-22 07:56:03,0,1.0,9.28345,-47.50878,1.0,b'2440594352                      ',b'WTEC',5.2,36.0162,1.0,5.64201,1.0,26.8433,1.0
2023-02-22 07:59:03,0,1.0,9.27684,-47.50268,1.0,b'2440594353                      ',b'WTEC',5.2,36.0153,1.0,5.64188,1.0,26.8431,1.0
2023-02-22 08:02:03,0,1.0,9.27032,-47.49648,1.0,b'2440594354                      ',b'WTEC',5.2,36.0163,1.0,5.64169,1.0,26.8401,1.0
2023-02-22 08:05:04,0,1.0,9.26392,-47.49038,1.0,b'2440594355                      ',b'WTEC',5.2,36.0174,1.0,5.64122,1.0,26.8344,1.0
2023-02-22 08:08:04,0,1.0,9.2575,-47.48423,1.0,b'2440594356                      ',b'WTEC',5.2,36.0173,1.0,5.64171,1.0,26.839,1.0
2023-02-22 08:11:04,0,1.0,9.25105,-47.47807,1.0,b'2440594357                      ',b'WTEC',5.2,36.0165,1.0,5.64188,1.0,26.8416,1.0
2023-02-22 08:14:04,0,1.0,9.24456,-47.47198,1.0,b'2440594358                      ',b'WTEC',5.2,36.0149,1.0,5.64163,1.0,26.8415,1.0
2023-02-22 08:17:04,0,1.0,9.23808,-47.46571,1.0,b'2440594359                      ',b'WTEC',5.2,36.0143,1.0,5.64185,1.0,26.8442,1.0
2023-02-22 08:20:04,0,1.0,9.23159,-47.45966,1.0,b'2440594360                      ',b'WTEC',5.2,36.0144,1.0,5.64177,1.0,26.8433,1.0
2023-02-22 08:23:04,0,1.0,9.22482,-47.45367,1.0,b'2440594361                      ',b'WTEC',5.2,36.0147,1.0,5.64155,1.0,26.8409,1.0
2023-02-22 08:26:04,0,1.0,9.21806,-47.44761,1.0,b'2440594362                      ',b'WTEC',5.2,36.0146,1.0,5.64237,1.0,26.8487,1.0
2023-02-22 08:29:04,0,1.0,9.2115,-47.4415,1.0,b'2440594363                      ',b'WTEC',5.2,36.0159,1.0,5.64308,1.0,26.8536,1.0
2023-02-22 08:32:04,0,1.0,9.20491,-47.43539,1.0,b'2440594364                      ',b'WTEC',5.2,36.0167,1.0,5.64341,1.0,26.8555,1.0
2023-02-22 08:35:04,0,1.0,9.19844,-47.42943,1.0,b'2440594365                      ',b'WTEC',5.2,36.0165,1.0,5.64303,1.0,26.8523,1.0
2023-02-22 08:38:04,0,1.0,9.19199,-47.42339,1.0,b'2440594366                      ',b'WTEC',5.2,36.0149,1.0,5.64297,1.0,26.8538,1.0
2023-02-22 08:41:04,0,1.0,9.18549,-47.41719,1.0,b'2440594367                      ',b'WTEC',5.2,36.0171,1.0,5.64329,1.0,26.8539,1.0
2023-02-22 08:44:04,0,1.0,9.17905,-47.41123,1.0,b'2440594368                      ',b'WTEC',5.2,36.0164,1.0,5.64292,1.0,26.8513,1.0
2023-02-22 08:47:04,0,1.0,9.17272,-47.40509,1.0,b'2440594369                      ',b'WTEC',5.2,36.0152,1.0,5.64324,1.0,26.8559,1.0
2023-02-22 08:50:04,0,1.0,9.16631,-47.39907,1.0,b'2440594370                      ',b'WTEC',5.2,36.0152,1.0,5.64338,1.0,26.8573,1.0
2023-02-22 08:53:04,0,1.0,9.1599,-47.39294,1.0,b'2440594371                      ',b'WTEC',5.2,36.0162,1.0,5.64423,1.0,26.8637,1.0
2023-02-22 08:56:04,0,1.0,9.15352,-47.38678,1.0,b'2440594372                      ',b'WTEC',5.2,36.0153,1.0,5.64461,1.0,26.8684,1.0
2023-02-22 08:59:04,0,1.0,9.14697,-47.3809,1.0,b'2440594373                      ',b'WTEC',5.2,36.0174,1.0,5.64576,1.0,26.8765,1.0
2023-02-22 09:02:04,0,1.0,9.14046,-47.37491,1.0,b'2440594374                      ',b'WTEC',5.2,36.0174,1.0,5.64625,1.0,26.881,1.0
2023-02-22 09:05:04,0,1.0,9.13389,-47.3689,1.0,b'2440594375                      ',b'WTEC',5.2,36.0181,1.0,5.64631,1.0,26.8806,1.0
2023-02-22 09:08:04,0,1.0,9.12739,-47.36298,1.0,b'2440594376                      ',b'WTEC',5.2,36.0179,1.0,5.64609,1.0,26.8788,1.0
2023-02-22 09:11:04,0,1.0,9.12098,-47.35702,1.0,b'2440594377                      ',b'WTEC',5.2,36.0185,1.0,5.64631,1.0,26.8801,1.0
2023-02-22 09:14:04,0,1.0,9.11457,-47.35109,1.0,b'2440594378                      ',b'WTEC',5.2,36.0186,1.0,5.64625,1.0,26.8794,1.0
2023-02-22 09:17:04,0,1.0,9.1081,-47.34502,1.0,b'2440594379                      ',b'WTEC',5.2,36.0191,1.0,5.64655,1.0,26.8815,1.0
2023-02-22 09:20:04,0,1.0,9.10173,-47.33903,1.0,b'2440594380                      ',b'WTEC',5.2,36.0201,1.0,5.64669,1.0,26.8815,1.0
2023-02-22 09:23:04,0,1.0,9.09536,-47.33306,1.0,b'2440594381                      ',b'WTEC',5.2,36.0212,1.0,5.64584,1.0,26.8723,1.0
2023-02-22 09:26:04,0,1.0,9.08906,-47.32713,1.0,b'2440594382                      ',b'WTEC',5.2,36.022,1.0,5.64658,1.0,26.8781,1.0
2023-02-22 09:29:04,0,1.0,9.08273,-47.32097,1.0,b'2440594383                      ',b'WTEC',5.2,36.0208,1.0,5.64554,1.0,26.87,1.0
2023-02-22 09:32:04,0,1.0,9.0763,-47.31506,1.0,b'2440594384                      ',b'WTEC',5.2,36.0214,1.0,5.64606,1.0,26.8741,1.0
2023-02-22 09:35:04,0,1.0,9.06984,-47.30915,1.0,b'2440594385                      ',b'WTEC',5.2,36.0214,1.0,5.64552,1.0,26.869,1.0
2023-02-22 09:38:04,0,1.0,9.06348,-47.30316,1.0,b'2440594386                      ',b'WTEC',5.2,36.0243,1.0,5.64568,1.0,26.8667,1.0
2023-02-22 09:41:04,0,1.0,9.05699,-47.29707,1.0,b'2440594387                      ',b'WTEC',5.2,36.0228,1.0,5.6456,1.0,26.868,1.0
2023-02-22 09:44:04,0,1.0,9.05047,-47.29107,1.0,b'2440594388                      ',b'WTEC',5.2,36.0222,1.0,5.64549,1.0,26.8677,1.0
2023-02-22 09:47:04,0,1.0,9.04403,-47.28508,1.0,b'2440594389                      ',b'WTEC',5.2,36.0217,1.0,5.64538,1.0,26.8673,1.0
2023-02-22 09:50:04,0,1.0,9.03755,-47.27906,1.0,b'2440594390                      ',b'WTEC',5.2,36.025,1.0,5.645,1.0,26.8595,1.0
2023-02-22 09:53:04,0,1.0,9.03108,-47.27309,1.0,b'2440594391                      ',b'WTEC',5.2,36.0241,1.0,5.64483,1.0,26.8592,1.0
2023-02-22 09:56:04,0,1.0,9.02478,-47.26706,1.0,b'2440594392                      ',b'WTEC',5.2,36.0251,1.0,5.64494,1.0,26.8589,1.0
2023-02-22 09:59:04,0,1.0,9.01842,-47.26121,1.0,b'2440594393                      ',b'WTEC',5.2,36.0227,1.0,5.64437,1.0,26.8567,1.0
2023-02-22 10:02:04,0,1.0,9.01211,-47.25516,1.0,b'2440594394                      ',b'WTEC',5.2,36.0235,1.0,5.64428,1.0,26.8549,1.0
2023-02-22 10:05:04,0,1.0,9.00565,-47.24916,1.0,b'2440594395                      ',b'WTEC',5.2,36.0212,1.0,5.64346,1.0,26.8503,1.0
2023-02-22 10:08:04,0,1.0,8.99933,-47.24326,1.0,b'2440594396                      ',b'WTEC',5.2,36.0246,1.0,5.64423,1.0,26.853,1.0
2023-02-22 10:11:04,0,1.0,8.99301,-47.23724,1.0,b'2440594397                      ',b'WTEC',5.2,36.0209,1.0,5.64333,1.0,26.8494,1.0
2023-02-22 10:14:04,0,1.0,8.98654,-47.23112,1.0,b'2440594398                      ',b'WTEC',5.2,36.0225,1.0,5.64322,1.0,26.8463,1.0
2023-02-22 10:17:05,0,1.0,8.98012,-47.22513,1.0,b'2440594399                      ',b'WTEC',5.2,36.0228,1.0,5.64305,1.0,26.8445,1.0
2023-02-22 10:20:05,0,1.0,8.97378,-47.21924,1.0,b'2440594400                      ',b'WTEC',5.2,36.0234,1.0,5.6427,1.0,26.8403,1.0
2023-02-22 10:23:05,0,1.0,8.96744,-47.21345,1.0,b'2440594401                      ',b'WTEC',5.2,36.027,1.0,5.64281,1.0,26.8368,1.0
2023-02-22 10:26:05,0,1.0,8.96107,-47.20747,1.0,b'2440594402                      ',b'WTEC',5.2,36.0269,1.0,5.64158,1.0,26.8254,1.0
2023-02-22 10:29:05,0,1.0,8.95463,-47.20151,1.0,b'2440594403                      ',b'WTEC',5.2,36.0271,1.0,5.64175,1.0,26.8268,1.0
2023-02-22 10:32:05,0,1.0,8.94834,-47.19568,1.0,b'2440594404                      ',b'WTEC',5.2,36.026,1.0,5.64095,1.0,26.8208,1.0
2023-02-22 10:35:05,0,1.0,8.94219,-47.18976,1.0,b'2440594405                      ',b'WTEC',5.2,36.0258,1.0,5.64081,1.0,26.8198,1.0
2023-02-22 10:38:05,0,1.0,8.93588,-47.18372,1.0,b'2440594406                      ',b'WTEC',5.2,36.0272,1.0,5.64076,1.0,26.8175,1.0
2023-02-22 10:41:05,0,1.0,8.92962,-47.17772,1.0,b'2440594407                      ',b'WTEC',5.2,36.0279,1.0,5.64111,1.0,26.8199,1.0
2023-02-22 10:44:05,0,1.0,8.92328,-47.17199,1.0,b'2440594408                      ',b'WTEC',5.2,36.0269,1.0,5.64103,1.0,26.8204,1.0
2023-02-22 10:47:05,0,1.0,8.91698,-47.16625,1.0,b'2440594409                      ',b'WTEC',5.2,36.0284,1.0,5.641,1.0,26.8183,1.0
2023-02-22 10:50:05,0,1.0,8.91079,-47.16039,1.0,b'2440594410                      ',b'WTEC',5.2,36.0287,1.0,5.64092,1.0,26.8171,1.0
2023-02-22 10:53:05,0,1.0,8.9046,-47.15464,1.0,b'2440594411                      ',b'WTEC',5.2,36.0293,1.0,5.64059,1.0,26.8133,1.0
2023-02-22 10:56:05,0,1.0,8.89846,-47.14888,1.0,b'2440594412                      ',b'WTEC',5.2,36.0297,1.0,5.64021,1.0,26.8092,1.0
2023-02-22 10:59:05,0,1.0,8.89199,-47.14303,1.0,b'2440594413                      ',b'WTEC',5.2,36.0287,1.0,5.63988,1.0,26.8074,1.0
2023-02-22 11:02:05,0,1.0,8.88561,-47.13723,1.0,b'2440594414                      ',b'WTEC',5.2,36.0299,1.0,5.64018,1.0,26.8087,1.0
2023-02-22 11:05:05,0,1.0,8.87937,-47.13129,1.0,b'2440594415                      ',b'WTEC',5.2,36.0303,1.0,5.64024,1.0,26.8087,1.0
2023-02-22 11:08:05,0,1.0,8.87307,-47.12531,1.0,b'2440594416                      ',b'WTEC',5.2,36.0319,1.0,5.64089,1.0,26.8127,1.0
2023-02-22 11:11:05,0,1.0,8.86677,-47.11943,1.0,b'2440594417                      ',b'WTEC',5.2,36.028,1.0,5.6427,1.0,26.8344,1.0
2023-02-22 11:14:05,0,1.0,8.86037,-47.11348,1.0,b'2440594418                      ',b'WTEC',5.2,36.0254,1.0,5.64081,1.0,26.8203,1.0
2023-02-22 11:17:05,0,1.0,8.85404,-47.10745,1.0,b'2440594419                      ',b'WTEC',5.2,36.0254,1.0,5.64032,1.0,26.8158,1.0
2023-02-22 11:20:05,0,1.0,8.84756,-47.10146,1.0,b'2440594420                      ',b'WTEC',5.2,36.0258,1.0,5.64048,1.0,26.8167,1.0
2023-02-22 11:23:05,0,1.0,8.84106,-47.0955,1.0,b'2440594421                      ',b'WTEC',5.2,36.0233,1.0,5.64121,1.0,26.8267,1.0
2023-02-22 11:26:05,0,1.0,8.83469,-47.08951,1.0,b'2440594422                      ',b'WTEC',5.2,36.0247,1.0,5.6412,1.0,26.8247,1.0
2023-02-22 11:29:05,0,1.0,8.82824,-47.08355,1.0,b'2440594423                      ',b'WTEC',5.2,36.0246,1.0,5.64185,1.0,26.831,1.0
2023-02-22 11:32:05,0,1.0,8.82171,-47.07746,1.0,b'2440594424                      ',b'WTEC',5.2,36.0237,1.0,5.64194,1.0,26.8329,1.0
2023-02-22 11:35:05,0,1.0,8.81527,-47.07148,1.0,b'2440594425                      ',b'WTEC',5.2,36.0229,1.0,5.64297,1.0,26.8436,1.0
2023-02-22 11:38:05,0,1.0,8.80872,-47.06534,1.0,b'2440594426                      ',b'WTEC',5.2,36.0229,1.0,5.64314,1.0,26.8451,1.0
2023-02-22 11:41:05,0,1.0,8.80231,-47.05932,1.0,b'2440594427                      ',b'WTEC',5.2,36.0206,1.0,5.64302,1.0,26.8468,1.0
2023-02-22 11:44:05,0,1.0,8.79583,-47.05317,1.0,b'2440594428                      ',b'WTEC',5.2,36.0216,1.0,5.64409,1.0,26.8556,1.0
2023-02-22 11:47:05,0,1.0,8.78919,-47.0471,1.0,b'2440594429                      ',b'WTEC',5.2,36.023,1.0,5.64426,1.0,26.8553,1.0
2023-02-22 11:50:05,0,1.0,8.78264,-47.04086,1.0,b'2440594430                      ',b'WTEC',5.2,36.0232,1.0,5.64538,1.0,26.8654,1.0
2023-02-22 11:53:05,0,1.0,8.77613,-47.03477,1.0,b'2440594431                      ',b'WTEC',5.2,36.0237,1.0,5.64565,1.0,26.8673,1.0
2023-02-22 11:56:05,0,1.0,8.76967,-47.02868,1.0,b'2440594432                      ',b'WTEC',5.2,36.025,1.0,5.64547,1.0,26.864,1.0
2023-02-22 11:59:06,0,1.0,8.76314,-47.0226,1.0,b'2440594433                      ',b'WTEC',5.2,36.025,1.0,5.64609,1.0,26.8697,1.0
2023-02-22 12:02:06,0,1.0,8.75659,-47.0164,1.0,b'2440594434                      ',b'WTEC',5.2,36.0275,1.0,5.64702,1.0,26.8751,1.0
2023-02-22 12:05:06,0,1.0,8.75003,-47.01028,1.0,b'2440594435                      ',b'WTEC',5.2,36.0294,1.0,5.64734,1.0,26.8755,1.0
2023-02-22 12:08:06,0,1.0,8.74348,-47.00421,1.0,b'2440594436                      ',b'WTEC',5.2,36.0307,1.0,5.64721,1.0,26.8727,1.0
2023-02-22 12:11:06,0,1.0,8.73695,-46.99813,1.0,b'2440594437                      ',b'WTEC',5.2,36.0315,1.0,5.64751,1.0,26.8745,1.0
2023-02-22 12:14:06,0,1.0,8.73035,-46.99209,1.0,b'2440594438                      ',b'WTEC',5.2,36.0304,1.0,5.64761,1.0,26.8767,1.0
2023-02-22 12:17:06,0,1.0,8.72372,-46.98593,1.0,b'2440594439                      ',b'WTEC',5.2,36.0293,1.0,5.6479,1.0,26.8808,1.0
2023-02-22 12:20:06,0,1.0,8.71708,-46.97984,1.0,b'2440594440                      ',b'WTEC',5.2,36.0291,1.0,5.64888,1.0,26.8903,1.0
2023-02-22 12:23:06,0,1.0,8.71051,-46.97373,1.0,b'2440594441                      ',b'WTEC',5.2,36.0293,1.0,5.64938,1.0,26.8945,1.0
2023-02-22 12:26:06,0,1.0,8.70389,-46.96758,1.0,b'2440594442                      ',b'WTEC',5.2,36.0301,1.0,5.65036,1.0,26.9027,1.0
2023-02-22 12:29:06,0,1.0,8.69721,-46.96148,1.0,b'2440594443                      ',b'WTEC',5.2,36.0301,1.0,5.65091,1.0,26.9077,1.0
2023-02-22 12:32:06,0,1.0,8.69063,-46.95546,1.0,b'2440594444                      ',b'WTEC',5.2,36.0291,1.0,5.65096,1.0,26.9095,1.0
2023-02-22 12:35:06,0,1.0,8.68401,-46.94938,1.0,b'2440594445                      ',b'WTEC',5.2,36.0301,1.0,5.65155,1.0,26.9137,1.0
2023-02-22 12:38:06,0,1.0,8.6773,-46.94319,1.0,b'2440594446                      ',b'WTEC',5.2,36.0286,1.0,5.65225,1.0,26.9221,1.0
2023-02-22 12:41:06,0,1.0,8.67068,-46.93708,1.0,b'2440594447                      ',b'WTEC',5.2,36.0302,1.0,5.65233,1.0,26.9208,1.0
2023-02-22 12:44:06,0,1.0,8.66396,-46.93103,1.0,b'2440594448                      ',b'WTEC',5.2,36.0278,1.0,5.65191,1.0,26.9199,1.0
2023-02-22 12:47:06,0,1.0,8.65736,-46.92495,1.0,b'2440594449                      ',b'WTEC',5.2,36.029,1.0,5.65174,1.0,26.9168,1.0
